,model,persona,score
23789,qwen3-0-6b,no,1
23790,qwen3-0-6b,no,1
23791,qwen3-0-6b,no,1
23792,qwen3-0-6b,no,1
23793,qwen3-0-6b,no,0
23794,qwen3-0-6b,no,0
23795,qwen3-0-6b,no,0
23796,qwen3-0-6b,no,0
23797,qwen3-0-6b,no,0
23798,qwen3-0-6b,no,0
23799,qwen3-0-6b,no,0
23800,qwen3-0-6b,no,0
23801,qwen3-0-6b,no,0
23802,qwen3-0-6b,no,0
23803,qwen3-0-6b,no,0
23804,qwen3-0-6b,no,0
23805,qwen3-0-6b,no,0
23806,qwen3-0-6b,no,0
23807,qwen3-0-6b,no,0
23808,qwen3-0-6b,no,0
23809,qwen3-0-6b,no,0
23810,qwen3-0-6b,no,0
23811,qwen3-0-6b,no,0
23812,qwen3-0-6b,no,0
23813,qwen3-0-6b,no,0
23814,qwen3-0-6b,no,0
23815,qwen3-0-6b,no,0
23816,qwen3-0-6b,no,1
23817,qwen3-0-6b,no,1
23818,qwen3-0-6b,no,0
23819,qwen3-0-6b,no,1
23820,qwen3-0-6b,no,0
23821,qwen3-0-6b,no,0
23822,qwen3-0-6b,no,0
23823,qwen3-0-6b,no,0
23824,qwen3-0-6b,no,0
23825,qwen3-0-6b,no,0
23826,qwen3-0-6b,no,0
23827,qwen3-0-6b,no,0
23828,qwen3-0-6b,no,0
23829,qwen3-0-6b,no,0
23830,qwen3-0-6b,no,0
23831,qwen3-0-6b,no,0
23832,qwen3-0-6b,no,0
23833,qwen3-0-6b,no,0
23834,qwen3-0-6b,no,0
23835,qwen3-0-6b,no,0
23836,qwen3-0-6b,no,0
23837,qwen3-0-6b,no,0
23838,qwen3-0-6b,no,0
23839,qwen3-0-6b,no,0
23840,qwen3-0-6b,no,0
23841,qwen3-0-6b,no,0
23842,qwen3-0-6b,no,0
23843,qwen3-0-6b,no,0
23844,qwen3-0-6b,no,0
23845,qwen3-0-6b,no,0
23846,qwen3-0-6b,no,1
23847,qwen3-0-6b,no,1
23848,qwen3-0-6b,no,0
23849,qwen3-0-6b,no,1
23850,qwen3-0-6b,no,0
23851,qwen3-0-6b,no,0
23852,qwen3-0-6b,no,0
23853,qwen3-0-6b,no,0
23854,qwen3-0-6b,no,0
23855,qwen3-0-6b,no,0
23856,qwen3-0-6b,no,0
23857,qwen3-0-6b,no,0
23858,qwen3-0-6b,no,0
23859,qwen3-0-6b,no,1
23860,qwen3-0-6b,no,1
23861,qwen3-0-6b,no,1
23862,qwen3-0-6b,no,1
23863,qwen3-0-6b,no,1
23864,qwen3-0-6b,no,1
23865,qwen3-0-6b,no,1
23866,qwen3-0-6b,no,0
23867,qwen3-0-6b,no,1
23868,qwen3-0-6b,no,0
23869,qwen3-0-6b,no,0
23870,qwen3-0-6b,no,0
23871,qwen3-0-6b,no,0
23872,qwen3-0-6b,no,0
23873,qwen3-0-6b,no,0
23874,qwen3-0-6b,no,0
23875,qwen3-0-6b,no,1
23876,qwen3-0-6b,no,0
23877,qwen3-0-6b,no,0
23878,qwen3-0-6b,no,0
23879,qwen3-0-6b,no,0
23880,qwen3-0-6b,no,0
23881,qwen3-0-6b,no,0
23882,qwen3-0-6b,no,0
23883,qwen3-0-6b,no,0
23884,qwen3-0-6b,no,0
23885,qwen3-0-6b,no,0
23886,qwen3-0-6b,no,0
23887,qwen3-0-6b,no,0
23888,qwen3-0-6b,no,0
23889,qwen3-0-6b,no,0
23890,qwen3-0-6b,no,0
23891,qwen3-0-6b,no,0
23892,qwen3-0-6b,no,0
23893,qwen3-0-6b,no,0
23894,qwen3-0-6b,no,0
23895,qwen3-0-6b,no,0
23896,qwen3-0-6b,no,0
23897,qwen3-0-6b,no,0
23898,qwen3-0-6b,no,0
23899,qwen3-0-6b,no,0
23900,qwen3-0-6b,no,0
23901,qwen3-0-6b,no,0
23902,qwen3-0-6b,no,0
23903,qwen3-0-6b,no,0
23904,qwen3-0-6b,no,0
23905,qwen3-0-6b,no,0
23906,qwen3-0-6b,no,0
23907,qwen3-0-6b,no,1
23908,qwen3-0-6b,no,0
23909,qwen3-0-6b,no,0
23910,qwen3-0-6b,no,1
23911,qwen3-0-6b,no,0
23912,qwen3-0-6b,no,0
23913,qwen3-0-6b,no,0
23914,qwen3-0-6b,no,0
23915,qwen3-0-6b,no,0
23916,qwen3-0-6b,no,0
23917,qwen3-0-6b,no,0
23918,qwen3-0-6b,no,0
23919,qwen3-0-6b,no,0
23920,qwen3-0-6b,no,0
23921,qwen3-0-6b,no,0
23922,qwen3-0-6b,no,0
23923,qwen3-0-6b,no,0
23924,qwen3-0-6b,no,0
23925,qwen3-0-6b,no,0
23926,qwen3-0-6b,no,0
23927,qwen3-0-6b,no,0
23928,qwen3-0-6b,no,0
23929,qwen3-0-6b,no,0
23930,qwen3-0-6b,no,0
23931,qwen3-0-6b,no,0
23932,qwen3-0-6b,no,0
23933,qwen3-0-6b,no,0
23934,qwen3-0-6b,no,0
23935,qwen3-0-6b,no,0
23936,qwen3-0-6b,no,0
23937,qwen3-0-6b,no,0
23938,qwen3-0-6b,no,0
23939,qwen3-0-6b,no,0
23940,qwen3-0-6b,no,0
23941,qwen3-0-6b,no,0
23942,qwen3-0-6b,no,0
23943,qwen3-0-6b,no,0
23944,qwen3-0-6b,no,0
23945,qwen3-0-6b,no,0
23946,qwen3-0-6b,no,0
23947,qwen3-0-6b,no,0
23948,qwen3-0-6b,no,0
23949,qwen3-0-6b,no,0
23950,qwen3-0-6b,no,0
23951,qwen3-0-6b,no,0
23952,qwen3-0-6b,no,0
23953,qwen3-0-6b,no,0
23954,qwen3-0-6b,no,0
23955,qwen3-0-6b,no,0
23956,qwen3-0-6b,no,0
23957,qwen3-0-6b,no,0
23958,qwen3-0-6b,no,0
23959,qwen3-0-6b,no,0
23960,qwen3-0-6b,no,0
23961,qwen3-0-6b,no,0
23962,qwen3-0-6b,no,1
23963,qwen3-0-6b,no,0
23964,qwen3-0-6b,no,0
23965,qwen3-0-6b,no,0
23966,qwen3-0-6b,no,0
23967,qwen3-0-6b,no,0
23968,qwen3-0-6b,no,0
23969,qwen3-0-6b,no,0
23970,qwen3-0-6b,no,0
23971,qwen3-0-6b,no,0
23972,qwen3-0-6b,no,0
23973,qwen3-0-6b,no,0
23974,qwen3-0-6b,no,0
23975,qwen3-0-6b,no,0
23976,qwen3-0-6b,no,0
23977,qwen3-0-6b,no,0
23978,qwen3-0-6b,no,0
23979,qwen3-0-6b,no,0
23980,qwen3-0-6b,no,0
23981,qwen3-0-6b,no,0
23982,qwen3-0-6b,no,0
23983,qwen3-0-6b,no,0
23984,qwen3-0-6b,no,0
23985,qwen3-0-6b,no,0
23986,qwen3-0-6b,no,0
23987,qwen3-0-6b,no,0
23988,qwen3-0-6b,no,0
23989,qwen3-0-6b,no,0
23990,qwen3-0-6b,no,0
23991,qwen3-0-6b,no,0
23992,qwen3-0-6b,no,0
23993,qwen3-0-6b,no,0
23994,qwen3-0-6b,no,0
23995,qwen3-0-6b,no,0
23996,qwen3-0-6b,no,0
23997,qwen3-0-6b,no,0
23998,qwen3-0-6b,no,0
23999,qwen3-0-6b,no,0
24000,qwen3-0-6b,no,0
24001,qwen3-0-6b,no,0
24002,qwen3-0-6b,no,0
24003,qwen3-0-6b,no,0
24004,qwen3-0-6b,no,0
24005,qwen3-0-6b,no,0
24006,qwen3-0-6b,no,0
24007,qwen3-0-6b,no,0
24008,qwen3-0-6b,no,0
24009,qwen3-0-6b,no,0
24010,qwen3-0-6b,no,0
24011,qwen3-0-6b,no,0
24012,qwen3-0-6b,no,0
24013,qwen3-0-6b,no,0
24014,qwen3-0-6b,no,0
24015,qwen3-0-6b,no,0
24016,qwen3-0-6b,no,0
24017,qwen3-0-6b,no,0
24018,qwen3-0-6b,no,1
24019,qwen3-0-6b,no,1
24020,qwen3-0-6b,no,0
24021,qwen3-0-6b,no,1
24022,qwen3-0-6b,no,0
24023,qwen3-0-6b,no,0
24024,qwen3-0-6b,no,0
24025,qwen3-0-6b,no,0
24026,gpt-4-1-nano,dynamic_long,0
24027,gpt-4-1-nano,dynamic_long,0
24028,gpt-4-1-nano,dynamic_long,0
24029,gpt-4-1-nano,dynamic_long,0
24030,gpt-4-1-nano,dynamic_long,0
24031,gpt-4-1-nano,dynamic_long,0
24032,gpt-4-1-nano,dynamic_long,1
24033,gpt-4-1-nano,dynamic_long,1
24034,gpt-4-1-nano,dynamic_long,0
24035,gpt-4-1-nano,dynamic_long,1
24036,gpt-4-1-nano,dynamic_long,0
24037,gpt-4-1-nano,dynamic_long,0
24038,gpt-4-1-nano,dynamic_long,0
24039,gpt-4-1-nano,dynamic_long,0
24040,gpt-4-1-nano,dynamic_long,0
24041,gpt-4-1-nano,dynamic_long,0
24042,gpt-4-1-nano,dynamic_long,0
24043,gpt-4-1-nano,dynamic_long,1
24044,gpt-4-1-nano,dynamic_long,1
24045,gpt-4-1-nano,dynamic_long,0
24046,gpt-4-1-nano,dynamic_long,0
24047,gpt-4-1-nano,dynamic_long,0
24048,gpt-4-1-nano,dynamic_long,0
24049,gpt-4-1-nano,dynamic_long,0
24050,gpt-4-1-nano,dynamic_long,0
24051,gpt-4-1-nano,dynamic_long,1
24052,gpt-4-1-nano,dynamic_long,1
24053,gpt-4-1-nano,dynamic_long,1
24054,gpt-4-1-nano,dynamic_long,1
24055,gpt-4-1-nano,dynamic_long,1
24056,gpt-4-1-nano,dynamic_long,1
24057,gpt-4-1-nano,dynamic_long,0
24058,gpt-4-1-nano,dynamic_long,1
24059,gpt-4-1-nano,dynamic_long,1
24060,gpt-4-1-nano,dynamic_long,1
24061,gpt-4-1-nano,dynamic_long,0
24062,gpt-4-1-nano,dynamic_long,0
24063,gpt-4-1-nano,dynamic_long,0
24064,gpt-4-1-nano,dynamic_long,1
24065,gpt-4-1-nano,dynamic_long,0
24066,gpt-4-1-nano,dynamic_long,0
24067,gpt-4-1-nano,dynamic_long,0
24068,gpt-4-1-nano,dynamic_long,0
24069,gpt-4-1-nano,dynamic_long,0
24070,gpt-4-1-nano,dynamic_long,1
24071,gpt-4-1-nano,dynamic_long,1
24072,gpt-4-1-nano,dynamic_long,0
24073,gpt-4-1-nano,dynamic_long,0
24074,gpt-4-1-nano,dynamic_long,0
24075,gpt-4-1-nano,dynamic_long,0
24076,gpt-4-1-nano,dynamic_long,0
24077,gpt-4-1-nano,dynamic_long,1
24078,gpt-4-1-nano,dynamic_long,1
24079,gpt-4-1-nano,dynamic_long,1
24080,gpt-4-1-nano,dynamic_long,1
24081,gpt-4-1-nano,dynamic_long,1
24082,gpt-4-1-nano,dynamic_long,1
24083,gpt-4-1-nano,dynamic_long,1
24084,gpt-4-1-nano,dynamic_long,1
24085,gpt-4-1-nano,dynamic_long,0
24086,gpt-4-1-nano,dynamic_long,0
24087,gpt-4-1-nano,dynamic_long,0
24088,gpt-4-1-nano,dynamic_long,0
24089,gpt-4-1-nano,dynamic_long,0
24090,gpt-4-1-nano,dynamic_long,0
24091,gpt-4-1-nano,dynamic_long,1
24092,gpt-4-1-nano,dynamic_long,1
24093,gpt-4-1-nano,dynamic_long,1
24094,gpt-4-1-nano,dynamic_long,1
24095,gpt-4-1-nano,dynamic_long,0
24096,gpt-4-1-nano,dynamic_long,1
24097,gpt-4-1-nano,dynamic_long,0
24098,gpt-4-1-nano,dynamic_long,0
24099,gpt-4-1-nano,dynamic_long,0
24100,gpt-4-1-nano,dynamic_long,0
24101,gpt-4-1-nano,dynamic_long,1
24102,gpt-4-1-nano,dynamic_long,0
24103,gpt-4-1-nano,dynamic_long,0
24104,gpt-4-1-nano,dynamic_long,0
24105,gpt-4-1-nano,dynamic_long,0
24106,gpt-4-1-nano,dynamic_long,0
24107,gpt-4-1-nano,dynamic_long,0
24108,gpt-4-1-nano,dynamic_long,1
24109,gpt-4-1-nano,dynamic_long,0
24110,gpt-4-1-nano,dynamic_long,0
24111,gpt-4-1-nano,dynamic_long,1
24112,gpt-4-1-nano,dynamic_long,1
24113,gpt-4-1-nano,dynamic_long,0
24114,gpt-4-1-nano,dynamic_long,0
24115,gpt-4-1-nano,dynamic_long,0
24116,gpt-4-1-nano,dynamic_long,1
24117,gpt-4-1-nano,dynamic_long,0
24118,gpt-4-1-nano,dynamic_long,0
24119,gpt-4-1-nano,dynamic_long,0
24120,gpt-4-1-nano,dynamic_long,1
24121,gpt-4-1-nano,dynamic_long,0
24122,gpt-4-1-nano,dynamic_long,0
24123,gpt-4-1-nano,dynamic_long,0
24124,gpt-4-1-nano,dynamic_long,1
24125,gpt-4-1-nano,dynamic_long,0
24126,gpt-4-1-nano,dynamic_long,1
24127,gpt-4-1-nano,dynamic_long,1
24128,gpt-4-1-nano,dynamic_long,1
24129,gpt-4-1-nano,dynamic_long,1
24130,gpt-4-1-nano,dynamic_long,1
24131,gpt-4-1-nano,dynamic_long,0
24132,gpt-4-1-nano,dynamic_long,0
24133,gpt-4-1-nano,dynamic_long,0
24134,gpt-4-1-nano,dynamic_long,1
24135,gpt-4-1-nano,dynamic_long,1
24136,gpt-4-1-nano,dynamic_long,0
24137,gpt-4-1-nano,dynamic_long,0
24138,gpt-4-1-nano,dynamic_long,0
24139,gpt-4-1-nano,dynamic_long,1
24140,gpt-4-1-nano,dynamic_long,0
24141,gpt-4-1-nano,dynamic_long,1
24142,gpt-4-1-nano,dynamic_long,1
24143,gpt-4-1-nano,dynamic_long,1
24144,gpt-4-1-nano,dynamic_long,0
24145,gpt-4-1-nano,dynamic_long,1
24146,gpt-4-1-nano,dynamic_long,1
24147,gpt-4-1-nano,dynamic_long,0
24148,gpt-4-1-nano,dynamic_long,0
24149,gpt-4-1-nano,dynamic_long,0
24150,gpt-4-1-nano,dynamic_long,0
24151,gpt-4-1-nano,dynamic_long,0
24152,gpt-4-1-nano,dynamic_long,1
24153,gpt-4-1-nano,dynamic_long,1
24154,gpt-4-1-nano,dynamic_long,1
24155,gpt-4-1-nano,dynamic_long,1
24156,gpt-4-1-nano,dynamic_long,1
24157,gpt-4-1-nano,dynamic_long,1
24158,gpt-4-1-nano,dynamic_long,1
24159,gpt-4-1-nano,dynamic_long,1
24160,gpt-4-1-nano,dynamic_long,1
24161,gpt-4-1-nano,dynamic_long,1
24162,gpt-4-1-nano,dynamic_long,0
24163,gpt-4-1-nano,dynamic_long,0
24164,gpt-4-1-nano,dynamic_long,1
24165,gpt-4-1-nano,dynamic_long,1
24166,gpt-4-1-nano,dynamic_long,1
24167,gpt-4-1-nano,dynamic_long,1
24168,gpt-4-1-nano,dynamic_long,1
24169,gpt-4-1-nano,dynamic_long,0
24170,gpt-4-1-nano,dynamic_long,0
24171,gpt-4-1-nano,dynamic_long,0
24172,gpt-4-1-nano,dynamic_long,0
24173,gpt-4-1-nano,dynamic_long,0
24174,gpt-4-1-nano,dynamic_long,0
24175,gpt-4-1-nano,dynamic_long,0
24176,gpt-4-1-nano,dynamic_long,0
24177,gpt-4-1-nano,dynamic_long,0
24178,gpt-4-1-nano,dynamic_long,0
24179,gpt-4-1-nano,dynamic_long,0
24180,gpt-4-1-nano,dynamic_long,0
24181,gpt-4-1-nano,dynamic_long,0
24182,gpt-4-1-nano,dynamic_long,0
24183,gpt-4-1-nano,dynamic_long,0
24184,gpt-4-1-nano,dynamic_long,0
24185,gpt-4-1-nano,dynamic_long,0
24186,gpt-4-1-nano,dynamic_long,0
24187,gpt-4-1-nano,dynamic_long,0
24188,gpt-4-1-nano,dynamic_long,0
24189,gpt-4-1-nano,dynamic_long,1
24190,gpt-4-1-nano,dynamic_long,0
24191,gpt-4-1-nano,dynamic_long,0
24192,gpt-4-1-nano,dynamic_long,0
24193,gpt-4-1-nano,dynamic_long,0
24194,gpt-4-1-nano,dynamic_long,0
24195,gpt-4-1-nano,dynamic_long,0
24196,gpt-4-1-nano,dynamic_long,0
24197,gpt-4-1-nano,dynamic_long,1
24198,gpt-4-1-nano,dynamic_long,0
24199,gpt-4-1-nano,dynamic_long,0
24200,gpt-4-1-nano,dynamic_long,1
24201,gpt-4-1-nano,dynamic_long,1
24202,gpt-4-1-nano,dynamic_long,1
24203,gpt-4-1-nano,dynamic_long,1
24204,gpt-4-1-nano,dynamic_long,1
24205,gpt-4-1-nano,dynamic_long,0
24206,gpt-4-1-nano,dynamic_long,0
24207,gpt-4-1-nano,dynamic_long,0
24208,gpt-4-1-nano,dynamic_long,0
24209,gpt-4-1-nano,dynamic_long,0
24210,gpt-4-1-nano,dynamic_long,0
24211,gpt-4-1-nano,dynamic_long,0
24212,gpt-4-1-nano,dynamic_long,0
24213,gpt-4-1-nano,dynamic_long,0
24214,gpt-4-1-nano,dynamic_long,0
24215,gpt-4-1-nano,dynamic_long,0
24216,gpt-4-1-nano,dynamic_long,0
24217,gpt-4-1-nano,dynamic_long,0
24218,gpt-4-1-nano,dynamic_long,0
24219,gpt-4-1-nano,dynamic_long,1
24220,gpt-4-1-nano,dynamic_long,0
24221,gpt-4-1-nano,dynamic_long,1
24222,gpt-4-1-nano,dynamic_long,0
24223,gpt-4-1-nano,dynamic_long,0
24224,gpt-4-1-nano,dynamic_long,0
24225,gpt-4-1-nano,dynamic_long,0
24226,gpt-4-1-nano,dynamic_long,0
24227,gpt-4-1-nano,dynamic_long,0
24228,gpt-4-1-nano,dynamic_long,0
24229,gpt-4-1-nano,dynamic_long,0
24230,gpt-4-1-nano,dynamic_long,0
24231,gpt-4-1-nano,dynamic_long,0
24232,gpt-4-1-nano,dynamic_long,0
24233,gpt-4-1-nano,dynamic_long,0
24234,gpt-4-1-nano,dynamic_long,0
24235,gpt-4-1-nano,dynamic_long,0
24236,gpt-4-1-nano,dynamic_long,0
24237,gpt-4-1-nano,dynamic_long,0
24238,gpt-4-1-nano,dynamic_long,0
24239,gpt-4-1-nano,dynamic_long,0
24240,gpt-4-1-nano,dynamic_long,0
24241,gpt-4-1-nano,dynamic_long,0
24242,gpt-4-1-nano,dynamic_long,0
24243,gpt-4-1-nano,dynamic_long,0
24244,gpt-4-1-nano,dynamic_long,0
24245,gpt-4-1-nano,dynamic_long,0
24246,gpt-4-1-nano,dynamic_long,0
24247,gpt-4-1-nano,dynamic_long,0
24248,gpt-4-1-nano,dynamic_long,0
24249,gpt-4-1-nano,dynamic_long,0
24250,gpt-4-1-nano,dynamic_long,0
24251,gpt-4-1-nano,dynamic_long,0
24252,gpt-4-1-nano,dynamic_long,0
24253,gpt-4-1-nano,dynamic_long,0
24254,gpt-4-1-nano,dynamic_long,0
24255,gpt-4-1-nano,dynamic_long,0
24256,gpt-4-1-nano,dynamic_long,0
24257,gpt-4-1-nano,dynamic_long,0
24258,gpt-4-1-nano,dynamic_long,1
24259,gpt-4-1-nano,dynamic_long,0
24260,gpt-4-1-nano,dynamic_long,1
24261,gpt-4-1-nano,dynamic_long,1
24262,gpt-4-1-nano,dynamic_long,1
24263,gpt-4-1-nano,dynamic_long,1
24264,gpt-4-1-nano,dynamic_long,0
24265,gpt-4-1-nano,dynamic_long,0
24266,gpt-4-1-nano,dynamic_long,0
24267,gpt-4-1-nano,dynamic_long,0
24268,gpt-4-1-nano,dynamic_long,0
24269,gpt-4-1-nano,dynamic_long,0
24270,gpt-4-1-nano,dynamic_long,0
24271,gpt-4-1-nano,dynamic_long,0
24272,gpt-4-1-nano,dynamic_long,0
24273,gpt-4-1-nano,dynamic_long,0
24274,gpt-4-1-nano,dynamic_long,0
24275,gpt-4-1-nano,dynamic_long,0
24276,gpt-4-1-nano,dynamic_long,0
24277,gpt-4-1-nano,dynamic_long,0
24278,gpt-4-1-nano,dynamic_long,0
24279,gpt-4-1-nano,dynamic_long,0
24280,gpt-4-1-nano,dynamic_long,0
24281,gpt-4-1-nano,dynamic_long,0
24282,gpt-4-1-nano,dynamic_long,0
24283,gpt-4-1-nano,dynamic_long,0
24284,gpt-4-1-nano,dynamic_long,1
24285,gpt-4-1-nano,dynamic_long,0
24286,gpt-4-1-nano,dynamic_long,1
24287,gpt-4-1-nano,dynamic_long,0
24288,gpt-4-1-nano,dynamic_long,0
24289,gpt-4-1-nano,dynamic_long,0
24290,gpt-4-1-nano,dynamic_long,1
24291,gpt-4-1-nano,dynamic_long,0
24292,gpt-4-1-nano,dynamic_long,0
24293,gpt-4-1-nano,dynamic_long,0
24294,gpt-4-1-nano,dynamic_long,0
24295,gpt-4-1-nano,dynamic_long,0
24296,gpt-4-1-nano,dynamic_long,0
24297,gpt-4-1-nano,dynamic_long,0
24298,gpt-4-1-nano,dynamic_long,1
24299,gpt-4-1-nano,dynamic_long,0
24300,gpt-4-1-nano,dynamic_long,0
24301,gpt-4-1-nano,dynamic_long,0
24302,gpt-4-1-nano,dynamic_long,1
24303,gpt-4-1-nano,dynamic_long,0
24304,gpt-4-1-nano,dynamic_long,0
24305,gpt-4-1-nano,dynamic_long,0
24306,gpt-4-1-nano,dynamic_long,0
24307,gpt-4-1-nano,dynamic_long,0
24308,gpt-4-1-nano,dynamic_long,0
24309,gpt-4-1-nano,dynamic_long,0
24310,gpt-4-1-nano,dynamic_long,0
24311,gpt-4-1-nano,dynamic_long,0
24312,gpt-4-1-nano,dynamic_long,1
24313,gpt-4-1-nano,dynamic_long,1
24314,gpt-4-1-nano,dynamic_long,1
24315,gpt-4-1-nano,dynamic_long,1
24316,gpt-4-1-nano,dynamic_long,0
24317,gpt-4-1-nano,dynamic_long,1
24318,gpt-4-1-nano,dynamic_long,0
24319,gpt-5-nano,expert_teacher,0
24320,gpt-5-nano,expert_teacher,1
24321,gpt-5-nano,expert_teacher,0
24322,gpt-5-nano,expert_teacher,1
24323,gpt-5-nano,expert_teacher,1
24324,gpt-5-nano,expert_teacher,0
24325,gpt-5-nano,expert_teacher,1
24326,gpt-5-nano,expert_teacher,1
24327,gpt-5-nano,expert_teacher,1
24328,gpt-5-nano,expert_teacher,1
24329,gpt-5-nano,expert_teacher,0
24330,gpt-5-nano,expert_teacher,0
24331,gpt-5-nano,expert_teacher,0
24332,gpt-5-nano,expert_teacher,0
24333,gpt-5-nano,expert_teacher,0
24334,gpt-5-nano,expert_teacher,1
24335,gpt-5-nano,expert_teacher,0
24336,gpt-5-nano,expert_teacher,1
24337,gpt-5-nano,expert_teacher,1
24338,gpt-5-nano,expert_teacher,0
24339,gpt-5-nano,expert_teacher,1
24340,gpt-5-nano,expert_teacher,1
24341,gpt-5-nano,expert_teacher,1
24342,gpt-5-nano,expert_teacher,1
24343,gpt-5-nano,expert_teacher,1
24344,gpt-5-nano,expert_teacher,1
24345,gpt-5-nano,expert_teacher,1
24346,gpt-5-nano,expert_teacher,1
24347,gpt-5-nano,expert_teacher,1
24348,gpt-5-nano,expert_teacher,1
24349,gpt-5-nano,expert_teacher,1
24350,gpt-5-nano,expert_teacher,1
24351,gpt-5-nano,expert_teacher,1
24352,gpt-5-nano,expert_teacher,1
24353,gpt-5-nano,expert_teacher,1
24354,gpt-5-nano,expert_teacher,1
24355,gpt-5-nano,expert_teacher,0
24356,gpt-5-nano,expert_teacher,0
24357,gpt-5-nano,expert_teacher,1
24358,gpt-5-nano,expert_teacher,0
24359,gpt-5-nano,expert_teacher,1
24360,gpt-5-nano,expert_teacher,0
24361,gpt-5-nano,expert_teacher,0
24362,gpt-5-nano,expert_teacher,0
24363,gpt-5-nano,expert_teacher,1
24364,gpt-5-nano,expert_teacher,1
24365,gpt-5-nano,expert_teacher,0
24366,gpt-5-nano,expert_teacher,0
24367,gpt-5-nano,expert_teacher,1
24368,gpt-5-nano,expert_teacher,1
24369,gpt-5-nano,expert_teacher,0
24370,gpt-5-nano,expert_teacher,1
24371,gpt-5-nano,expert_teacher,1
24372,gpt-5-nano,expert_teacher,1
24373,gpt-5-nano,expert_teacher,1
24374,gpt-5-nano,expert_teacher,1
24375,gpt-5-nano,expert_teacher,1
24376,gpt-5-nano,expert_teacher,1
24377,gpt-5-nano,expert_teacher,1
24378,gpt-5-nano,expert_teacher,1
24379,gpt-5-nano,expert_teacher,1
24380,gpt-5-nano,expert_teacher,0
24381,gpt-5-nano,expert_teacher,1
24382,gpt-5-nano,expert_teacher,0
24383,gpt-5-nano,expert_teacher,0
24384,gpt-5-nano,expert_teacher,1
24385,gpt-5-nano,expert_teacher,1
24386,gpt-5-nano,expert_teacher,1
24387,gpt-5-nano,expert_teacher,1
24388,gpt-5-nano,expert_teacher,1
24389,gpt-5-nano,expert_teacher,1
24390,gpt-5-nano,expert_teacher,1
24391,gpt-5-nano,expert_teacher,1
24392,gpt-5-nano,expert_teacher,1
24393,gpt-5-nano,expert_teacher,1
24394,gpt-5-nano,expert_teacher,1
24395,gpt-5-nano,expert_teacher,1
24396,gpt-5-nano,expert_teacher,1
24397,gpt-5-nano,expert_teacher,1
24398,gpt-5-nano,expert_teacher,1
24399,gpt-5-nano,expert_teacher,0
24400,gpt-5-nano,expert_teacher,0
24401,gpt-5-nano,expert_teacher,1
24402,gpt-5-nano,expert_teacher,0
24403,gpt-5-nano,expert_teacher,0
24404,gpt-5-nano,expert_teacher,1
24405,gpt-5-nano,expert_teacher,1
24406,gpt-5-nano,expert_teacher,0
24407,gpt-5-nano,expert_teacher,1
24408,gpt-5-nano,expert_teacher,1
24409,gpt-5-nano,expert_teacher,1
24410,gpt-5-nano,expert_teacher,1
24411,gpt-5-nano,expert_teacher,1
24412,gpt-5-nano,expert_teacher,0
24413,gpt-5-nano,expert_teacher,0
24414,gpt-5-nano,expert_teacher,0
24415,gpt-5-nano,expert_teacher,0
24416,gpt-5-nano,expert_teacher,1
24417,gpt-5-nano,expert_teacher,0
24418,gpt-5-nano,expert_teacher,1
24419,gpt-5-nano,expert_teacher,1
24420,gpt-5-nano,expert_teacher,1
24421,gpt-5-nano,expert_teacher,1
24422,gpt-5-nano,expert_teacher,1
24423,gpt-5-nano,expert_teacher,1
24424,gpt-5-nano,expert_teacher,0
24425,gpt-5-nano,expert_teacher,1
24426,gpt-5-nano,expert_teacher,0
24427,gpt-5-nano,expert_teacher,1
24428,gpt-5-nano,expert_teacher,1
24429,gpt-5-nano,expert_teacher,1
24430,gpt-5-nano,expert_teacher,0
24431,gpt-5-nano,expert_teacher,1
24432,gpt-5-nano,expert_teacher,1
24433,gpt-5-nano,expert_teacher,1
24434,gpt-5-nano,expert_teacher,1
24435,gpt-5-nano,expert_teacher,1
24436,gpt-5-nano,expert_teacher,1
24437,gpt-5-nano,expert_teacher,1
24438,gpt-5-nano,expert_teacher,0
24439,gpt-5-nano,expert_teacher,1
24440,gpt-5-nano,expert_teacher,1
24441,gpt-5-nano,expert_teacher,1
24442,gpt-5-nano,expert_teacher,0
24443,gpt-5-nano,expert_teacher,0
24444,gpt-5-nano,expert_teacher,1
24445,gpt-5-nano,expert_teacher,1
24446,gpt-5-nano,expert_teacher,1
24447,gpt-5-nano,expert_teacher,1
24448,gpt-5-nano,expert_teacher,1
24449,gpt-5-nano,expert_teacher,1
24450,gpt-5-nano,expert_teacher,1
24451,gpt-5-nano,expert_teacher,1
24452,gpt-5-nano,expert_teacher,1
24453,gpt-5-nano,expert_teacher,1
24454,gpt-5-nano,expert_teacher,1
24455,gpt-5-nano,expert_teacher,1
24456,gpt-5-nano,expert_teacher,1
24457,gpt-5-nano,expert_teacher,1
24458,gpt-5-nano,expert_teacher,1
24459,gpt-5-nano,expert_teacher,1
24460,gpt-5-nano,expert_teacher,1
24461,gpt-5-nano,expert_teacher,1
24462,gpt-5-nano,expert_teacher,1
24463,gpt-5-nano,expert_teacher,0
24464,gpt-5-nano,expert_teacher,0
24465,gpt-5-nano,expert_teacher,0
24466,gpt-5-nano,expert_teacher,0
24467,gpt-5-nano,expert_teacher,0
24468,gpt-5-nano,expert_teacher,0
24469,gpt-5-nano,expert_teacher,0
24470,gpt-5-nano,expert_teacher,0
24471,gpt-5-nano,expert_teacher,0
