,static_id,model,persona,score
20408,IFBench_8,llama-3-2-3b-instruct,intermediate_teacher,1
20409,IFBench_9,llama-3-2-3b-instruct,intermediate_teacher,0
20410,IFBench_10,llama-3-2-3b-instruct,intermediate_teacher,0
20411,IFBench_11,llama-3-2-3b-instruct,intermediate_teacher,0
20412,IFBench_12,llama-3-2-3b-instruct,intermediate_teacher,0
20413,IFBench_13,llama-3-2-3b-instruct,intermediate_teacher,0
20414,IFBench_14,llama-3-2-3b-instruct,intermediate_teacher,0
20415,IFBench_15,llama-3-2-3b-instruct,intermediate_teacher,0
20416,IFBench_16,llama-3-2-3b-instruct,intermediate_teacher,0
20417,IFBench_17,llama-3-2-3b-instruct,intermediate_teacher,0
20418,IFBench_18,llama-3-2-3b-instruct,intermediate_teacher,0
20419,IFBench_19,llama-3-2-3b-instruct,intermediate_teacher,0
20420,IFBench_20,llama-3-2-3b-instruct,intermediate_teacher,0
20421,IFBench_21,llama-3-2-3b-instruct,intermediate_teacher,0
20422,IFBench_22,llama-3-2-3b-instruct,intermediate_teacher,0
20423,IFBench_23,llama-3-2-3b-instruct,intermediate_teacher,0
20424,IFBench_24,llama-3-2-3b-instruct,intermediate_teacher,0
20425,IFBench_25,llama-3-2-3b-instruct,intermediate_teacher,1
20426,IFBench_26,llama-3-2-3b-instruct,intermediate_teacher,0
20427,IFBench_27,llama-3-2-3b-instruct,intermediate_teacher,0
20428,IFBench_28,llama-3-2-3b-instruct,intermediate_teacher,1
20429,IFBench_29,llama-3-2-3b-instruct,intermediate_teacher,0
20430,IFBench_30,llama-3-2-3b-instruct,intermediate_teacher,1
20431,IFBench_31,llama-3-2-3b-instruct,intermediate_teacher,1
20432,IFBench_32,llama-3-2-3b-instruct,intermediate_teacher,1
20433,IFBench_33,llama-3-2-3b-instruct,intermediate_teacher,1
20434,IFBench_34,llama-3-2-3b-instruct,intermediate_teacher,0
20435,IFBench_35,llama-3-2-3b-instruct,intermediate_teacher,0
20436,IFBench_36,llama-3-2-3b-instruct,intermediate_teacher,0
20437,IFBench_37,llama-3-2-3b-instruct,intermediate_teacher,0
20438,IFBench_38,llama-3-2-3b-instruct,intermediate_teacher,0
20439,IFBench_39,llama-3-2-3b-instruct,intermediate_teacher,0
20440,IFBench_40,llama-3-2-3b-instruct,intermediate_teacher,0
20441,IFBench_41,llama-3-2-3b-instruct,intermediate_teacher,0
20442,IFBench_42,llama-3-2-3b-instruct,intermediate_teacher,1
20443,IFBench_43,llama-3-2-3b-instruct,intermediate_teacher,0
20444,IFBench_44,llama-3-2-3b-instruct,intermediate_teacher,1
20445,IFBench_45,llama-3-2-3b-instruct,intermediate_teacher,1
20446,IFBench_46,llama-3-2-3b-instruct,intermediate_teacher,0
20447,IFBench_47,llama-3-2-3b-instruct,intermediate_teacher,0
20448,IFBench_48,llama-3-2-3b-instruct,intermediate_teacher,0
20449,IFBench_49,llama-3-2-3b-instruct,intermediate_teacher,0
20450,IFBench_50,llama-3-2-3b-instruct,intermediate_teacher,0
20451,IFBench_51,llama-3-2-3b-instruct,intermediate_teacher,0
20452,IFBench_52,llama-3-2-3b-instruct,intermediate_teacher,1
20453,IFBench_53,llama-3-2-3b-instruct,intermediate_teacher,1
20454,IFBench_54,llama-3-2-3b-instruct,intermediate_teacher,1
20455,IFBench_55,llama-3-2-3b-instruct,intermediate_teacher,1
20456,IFBench_56,llama-3-2-3b-instruct,intermediate_teacher,1
20457,IFBench_57,llama-3-2-3b-instruct,intermediate_teacher,0
20458,IFBench_58,llama-3-2-3b-instruct,intermediate_teacher,1
20459,IFBench_59,llama-3-2-3b-instruct,intermediate_teacher,1
20460,IFBench_60,llama-3-2-3b-instruct,intermediate_teacher,0
20461,IFBench_61,llama-3-2-3b-instruct,intermediate_teacher,0
20462,IFBench_62,llama-3-2-3b-instruct,intermediate_teacher,0
20463,IFBench_63,llama-3-2-3b-instruct,intermediate_teacher,0
20464,IFBench_64,llama-3-2-3b-instruct,intermediate_teacher,0
20465,IFBench_65,llama-3-2-3b-instruct,intermediate_teacher,1
20466,IFBench_66,llama-3-2-3b-instruct,intermediate_teacher,1
20467,IFBench_67,llama-3-2-3b-instruct,intermediate_teacher,0
20468,IFBench_68,llama-3-2-3b-instruct,intermediate_teacher,1
20469,IFBench_69,llama-3-2-3b-instruct,intermediate_teacher,0
20470,IFBench_70,llama-3-2-3b-instruct,intermediate_teacher,1
20471,IFBench_71,llama-3-2-3b-instruct,intermediate_teacher,0
20472,IFBench_72,llama-3-2-3b-instruct,intermediate_teacher,1
20473,IFBench_73,llama-3-2-3b-instruct,intermediate_teacher,0
20474,IFBench_74,llama-3-2-3b-instruct,intermediate_teacher,0
20475,IFBench_75,llama-3-2-3b-instruct,intermediate_teacher,0
20476,IFBench_76,llama-3-2-3b-instruct,intermediate_teacher,0
20477,IFBench_77,llama-3-2-3b-instruct,intermediate_teacher,0
20478,IFBench_78,llama-3-2-3b-instruct,intermediate_teacher,0
20479,IFBench_79,llama-3-2-3b-instruct,intermediate_teacher,1
20480,IFBench_80,llama-3-2-3b-instruct,intermediate_teacher,0
20481,IFBench_81,llama-3-2-3b-instruct,intermediate_teacher,0
20482,IFBench_82,llama-3-2-3b-instruct,intermediate_teacher,1
20483,IFBench_83,llama-3-2-3b-instruct,intermediate_teacher,0
20484,IFBench_84,llama-3-2-3b-instruct,intermediate_teacher,0
20485,IFBench_85,llama-3-2-3b-instruct,intermediate_teacher,1
20486,IFBench_86,llama-3-2-3b-instruct,intermediate_teacher,1
20487,IFBench_87,llama-3-2-3b-instruct,intermediate_teacher,0
20488,IFBench_88,llama-3-2-3b-instruct,intermediate_teacher,0
20489,IFBench_89,llama-3-2-3b-instruct,intermediate_teacher,0
20490,IFBench_90,llama-3-2-3b-instruct,intermediate_teacher,1
20491,IFBench_91,llama-3-2-3b-instruct,intermediate_teacher,0
20492,IFBench_92,llama-3-2-3b-instruct,intermediate_teacher,0
20493,IFBench_93,llama-3-2-3b-instruct,intermediate_teacher,0
20494,IFBench_94,llama-3-2-3b-instruct,intermediate_teacher,0
20495,IFBench_95,llama-3-2-3b-instruct,intermediate_teacher,0
20496,IFBench_96,llama-3-2-3b-instruct,intermediate_teacher,0
20497,IFBench_97,llama-3-2-3b-instruct,intermediate_teacher,0
20498,IFBench_98,llama-3-2-3b-instruct,intermediate_teacher,0
20499,IFBench_99,llama-3-2-3b-instruct,intermediate_teacher,0
20500,IFBench_100,llama-3-2-3b-instruct,intermediate_teacher,1
20501,IFBench_101,llama-3-2-3b-instruct,intermediate_teacher,0
20502,IFBench_102,llama-3-2-3b-instruct,intermediate_teacher,1
20503,IFBench_103,llama-3-2-3b-instruct,intermediate_teacher,1
20504,IFBench_104,llama-3-2-3b-instruct,intermediate_teacher,0
20505,IFBench_105,llama-3-2-3b-instruct,intermediate_teacher,0
20506,IFBench_106,llama-3-2-3b-instruct,intermediate_teacher,0
20507,IFBench_107,llama-3-2-3b-instruct,intermediate_teacher,0
20508,IFBench_108,llama-3-2-3b-instruct,intermediate_teacher,1
20509,IFBench_109,llama-3-2-3b-instruct,intermediate_teacher,0
20510,IFBench_110,llama-3-2-3b-instruct,intermediate_teacher,0
20511,IFBench_111,llama-3-2-3b-instruct,intermediate_teacher,0
20512,IFBench_112,llama-3-2-3b-instruct,intermediate_teacher,0
20513,IFBench_113,llama-3-2-3b-instruct,intermediate_teacher,1
20514,IFBench_114,llama-3-2-3b-instruct,intermediate_teacher,1
20515,IFBench_115,llama-3-2-3b-instruct,intermediate_teacher,1
20516,IFBench_116,llama-3-2-3b-instruct,intermediate_teacher,1
20517,IFBench_117,llama-3-2-3b-instruct,intermediate_teacher,1
20518,IFBench_118,llama-3-2-3b-instruct,intermediate_teacher,0
20519,IFBench_119,llama-3-2-3b-instruct,intermediate_teacher,0
20520,IFBench_120,llama-3-2-3b-instruct,intermediate_teacher,0
20521,IFBench_121,llama-3-2-3b-instruct,intermediate_teacher,0
20522,IFBench_122,llama-3-2-3b-instruct,intermediate_teacher,0
20523,IFBench_123,llama-3-2-3b-instruct,intermediate_teacher,1
20524,IFBench_124,llama-3-2-3b-instruct,intermediate_teacher,0
20525,IFBench_125,llama-3-2-3b-instruct,intermediate_teacher,0
20526,IFBench_126,llama-3-2-3b-instruct,intermediate_teacher,1
20527,IFBench_127,llama-3-2-3b-instruct,intermediate_teacher,1
20528,IFBench_128,llama-3-2-3b-instruct,intermediate_teacher,1
20529,IFBench_129,llama-3-2-3b-instruct,intermediate_teacher,1
20530,IFBench_130,llama-3-2-3b-instruct,intermediate_teacher,1
20531,IFBench_131,llama-3-2-3b-instruct,intermediate_teacher,1
20532,IFBench_132,llama-3-2-3b-instruct,intermediate_teacher,1
20533,IFBench_133,llama-3-2-3b-instruct,intermediate_teacher,0
20534,IFBench_134,llama-3-2-3b-instruct,intermediate_teacher,1
20535,IFBench_135,llama-3-2-3b-instruct,intermediate_teacher,0
20536,IFBench_136,llama-3-2-3b-instruct,intermediate_teacher,0
20537,IFBench_137,llama-3-2-3b-instruct,intermediate_teacher,0
20538,IFBench_138,llama-3-2-3b-instruct,intermediate_teacher,0
20539,IFBench_139,llama-3-2-3b-instruct,intermediate_teacher,0
20540,IFBench_140,llama-3-2-3b-instruct,intermediate_teacher,1
20541,IFBench_141,llama-3-2-3b-instruct,intermediate_teacher,0
20542,IFBench_142,llama-3-2-3b-instruct,intermediate_teacher,0
20543,IFBench_143,llama-3-2-3b-instruct,intermediate_teacher,0
20544,IFBench_144,llama-3-2-3b-instruct,intermediate_teacher,0
20545,IFBench_145,llama-3-2-3b-instruct,intermediate_teacher,0
20546,IFBench_146,llama-3-2-3b-instruct,intermediate_teacher,0
20547,IFBench_147,llama-3-2-3b-instruct,intermediate_teacher,0
20548,IFBench_148,llama-3-2-3b-instruct,intermediate_teacher,0
20549,IFBench_149,llama-3-2-3b-instruct,intermediate_teacher,0
20550,IFBench_150,llama-3-2-3b-instruct,intermediate_teacher,0
20551,IFBench_151,llama-3-2-3b-instruct,intermediate_teacher,0
20552,IFBench_152,llama-3-2-3b-instruct,intermediate_teacher,0
20553,IFBench_153,llama-3-2-3b-instruct,intermediate_teacher,0
20554,IFBench_154,llama-3-2-3b-instruct,intermediate_teacher,0
20555,IFBench_155,llama-3-2-3b-instruct,intermediate_teacher,0
20556,IFBench_156,llama-3-2-3b-instruct,intermediate_teacher,0
20557,IFBench_157,llama-3-2-3b-instruct,intermediate_teacher,0
20558,IFBench_158,llama-3-2-3b-instruct,intermediate_teacher,0
20559,IFBench_159,llama-3-2-3b-instruct,intermediate_teacher,0
20560,IFBench_160,llama-3-2-3b-instruct,intermediate_teacher,0
20561,IFBench_161,llama-3-2-3b-instruct,intermediate_teacher,0
20562,IFBench_162,llama-3-2-3b-instruct,intermediate_teacher,0
20563,IFBench_163,llama-3-2-3b-instruct,intermediate_teacher,0
20564,IFBench_164,llama-3-2-3b-instruct,intermediate_teacher,0
20565,IFBench_165,llama-3-2-3b-instruct,intermediate_teacher,0
20566,IFBench_166,llama-3-2-3b-instruct,intermediate_teacher,0
20567,IFBench_167,llama-3-2-3b-instruct,intermediate_teacher,0
20568,IFBench_168,llama-3-2-3b-instruct,intermediate_teacher,0
20569,IFBench_169,llama-3-2-3b-instruct,intermediate_teacher,0
20570,IFBench_170,llama-3-2-3b-instruct,intermediate_teacher,0
20571,IFBench_171,llama-3-2-3b-instruct,intermediate_teacher,1
20572,IFBench_172,llama-3-2-3b-instruct,intermediate_teacher,0
20573,IFBench_173,llama-3-2-3b-instruct,intermediate_teacher,0
20574,IFBench_174,llama-3-2-3b-instruct,intermediate_teacher,1
20575,IFBench_175,llama-3-2-3b-instruct,intermediate_teacher,0
20576,IFBench_176,llama-3-2-3b-instruct,intermediate_teacher,1
20577,IFBench_177,llama-3-2-3b-instruct,intermediate_teacher,1
20578,IFBench_178,llama-3-2-3b-instruct,intermediate_teacher,1
20579,IFBench_179,llama-3-2-3b-instruct,intermediate_teacher,0
20580,IFBench_180,llama-3-2-3b-instruct,intermediate_teacher,0
20581,IFBench_181,llama-3-2-3b-instruct,intermediate_teacher,1
20582,IFBench_182,llama-3-2-3b-instruct,intermediate_teacher,1
20583,IFBench_183,llama-3-2-3b-instruct,intermediate_teacher,0
20584,IFBench_184,llama-3-2-3b-instruct,intermediate_teacher,0
20585,IFBench_185,llama-3-2-3b-instruct,intermediate_teacher,0
20586,IFBench_186,llama-3-2-3b-instruct,intermediate_teacher,0
20587,IFBench_187,llama-3-2-3b-instruct,intermediate_teacher,0
20588,IFBench_188,llama-3-2-3b-instruct,intermediate_teacher,0
20589,IFBench_189,llama-3-2-3b-instruct,intermediate_teacher,0
20590,IFBench_190,llama-3-2-3b-instruct,intermediate_teacher,0
20591,IFBench_191,llama-3-2-3b-instruct,intermediate_teacher,0
20592,IFBench_192,llama-3-2-3b-instruct,intermediate_teacher,1
20593,IFBench_193,llama-3-2-3b-instruct,intermediate_teacher,1
20594,IFBench_194,llama-3-2-3b-instruct,intermediate_teacher,1
20595,IFBench_195,llama-3-2-3b-instruct,intermediate_teacher,0
20596,IFBench_196,llama-3-2-3b-instruct,intermediate_teacher,0
20597,IFBench_197,llama-3-2-3b-instruct,intermediate_teacher,0
20598,IFBench_198,llama-3-2-3b-instruct,intermediate_teacher,0
20599,IFBench_199,llama-3-2-3b-instruct,intermediate_teacher,0
20600,IFBench_200,llama-3-2-3b-instruct,intermediate_teacher,0
20601,IFBench_201,llama-3-2-3b-instruct,intermediate_teacher,0
20602,IFBench_202,llama-3-2-3b-instruct,intermediate_teacher,0
20603,IFBench_203,llama-3-2-3b-instruct,intermediate_teacher,0
20604,IFBench_204,llama-3-2-3b-instruct,intermediate_teacher,0
20605,IFBench_205,llama-3-2-3b-instruct,intermediate_teacher,0
20606,IFBench_206,llama-3-2-3b-instruct,intermediate_teacher,0
20607,IFBench_207,llama-3-2-3b-instruct,intermediate_teacher,0
20608,IFBench_208,llama-3-2-3b-instruct,intermediate_teacher,0
20609,IFBench_209,llama-3-2-3b-instruct,intermediate_teacher,0
20610,IFBench_210,llama-3-2-3b-instruct,intermediate_teacher,0
20611,IFBench_211,llama-3-2-3b-instruct,intermediate_teacher,0
20612,IFBench_212,llama-3-2-3b-instruct,intermediate_teacher,0
20613,IFBench_213,llama-3-2-3b-instruct,intermediate_teacher,0
20614,IFBench_214,llama-3-2-3b-instruct,intermediate_teacher,0
20615,IFBench_215,llama-3-2-3b-instruct,intermediate_teacher,0
20616,IFBench_216,llama-3-2-3b-instruct,intermediate_teacher,0
20617,IFBench_217,llama-3-2-3b-instruct,intermediate_teacher,0
20618,IFBench_218,llama-3-2-3b-instruct,intermediate_teacher,0
20619,IFBench_219,llama-3-2-3b-instruct,intermediate_teacher,1
20620,IFBench_220,llama-3-2-3b-instruct,intermediate_teacher,0
20621,IFBench_221,llama-3-2-3b-instruct,intermediate_teacher,0
20622,IFBench_222,llama-3-2-3b-instruct,intermediate_teacher,1
20623,IFBench_223,llama-3-2-3b-instruct,intermediate_teacher,1
20624,IFBench_224,llama-3-2-3b-instruct,intermediate_teacher,0
20625,IFBench_225,llama-3-2-3b-instruct,intermediate_teacher,1
20626,IFBench_226,llama-3-2-3b-instruct,intermediate_teacher,0
20627,IFBench_227,llama-3-2-3b-instruct,intermediate_teacher,0
20628,IFBench_228,llama-3-2-3b-instruct,intermediate_teacher,0
20629,IFBench_229,llama-3-2-3b-instruct,intermediate_teacher,0
20630,IFBench_230,llama-3-2-3b-instruct,intermediate_teacher,0
20631,IFBench_231,llama-3-2-3b-instruct,intermediate_teacher,0
20632,IFBench_232,llama-3-2-3b-instruct,intermediate_teacher,0
20633,IFBench_233,llama-3-2-3b-instruct,intermediate_teacher,0
20634,IFBench_234,llama-3-2-3b-instruct,intermediate_teacher,1
20635,IFBench_235,llama-3-2-3b-instruct,intermediate_teacher,1
20636,IFBench_236,llama-3-2-3b-instruct,intermediate_teacher,1
20637,IFBench_237,llama-3-2-3b-instruct,intermediate_teacher,1
20638,IFBench_238,llama-3-2-3b-instruct,intermediate_teacher,0
20639,IFBench_239,llama-3-2-3b-instruct,intermediate_teacher,1
20640,IFBench_240,llama-3-2-3b-instruct,intermediate_teacher,0
20641,IFBench_241,llama-3-2-3b-instruct,intermediate_teacher,0
20642,IFBench_242,llama-3-2-3b-instruct,intermediate_teacher,0
20643,IFBench_243,llama-3-2-3b-instruct,intermediate_teacher,0
20644,IFBench_244,llama-3-2-3b-instruct,intermediate_teacher,0
20645,IFBench_245,llama-3-2-3b-instruct,intermediate_teacher,0
20646,IFBench_246,llama-3-2-3b-instruct,intermediate_teacher,0
20647,IFBench_247,llama-3-2-3b-instruct,intermediate_teacher,0
20648,IFBench_248,llama-3-2-3b-instruct,intermediate_teacher,0
20649,IFBench_249,llama-3-2-3b-instruct,intermediate_teacher,0
20650,IFBench_250,llama-3-2-3b-instruct,intermediate_teacher,0
20651,IFBench_251,llama-3-2-3b-instruct,intermediate_teacher,0
20652,IFBench_252,llama-3-2-3b-instruct,intermediate_teacher,0
20653,IFBench_253,llama-3-2-3b-instruct,intermediate_teacher,0
20654,IFBench_254,llama-3-2-3b-instruct,intermediate_teacher,0
20655,IFBench_255,llama-3-2-3b-instruct,intermediate_teacher,0
20656,IFBench_256,llama-3-2-3b-instruct,intermediate_teacher,0
20657,IFBench_257,llama-3-2-3b-instruct,intermediate_teacher,1
20658,IFBench_258,llama-3-2-3b-instruct,intermediate_teacher,1
20659,IFBench_259,llama-3-2-3b-instruct,intermediate_teacher,1
20660,IFBench_260,llama-3-2-3b-instruct,intermediate_teacher,0
20661,IFBench_261,llama-3-2-3b-instruct,intermediate_teacher,1
20662,IFBench_262,llama-3-2-3b-instruct,intermediate_teacher,1
20663,IFBench_263,llama-3-2-3b-instruct,intermediate_teacher,0
20664,IFBench_264,llama-3-2-3b-instruct,intermediate_teacher,0
20665,IFBench_265,llama-3-2-3b-instruct,intermediate_teacher,0
20666,IFBench_266,llama-3-2-3b-instruct,intermediate_teacher,0
20667,IFBench_267,llama-3-2-3b-instruct,intermediate_teacher,0
20668,IFBench_268,llama-3-2-3b-instruct,intermediate_teacher,0
20669,IFBench_269,llama-3-2-3b-instruct,intermediate_teacher,0
20670,IFBench_270,llama-3-2-3b-instruct,intermediate_teacher,0
20671,IFBench_271,llama-3-2-3b-instruct,intermediate_teacher,0
20672,IFBench_272,llama-3-2-3b-instruct,intermediate_teacher,0
20673,IFBench_273,llama-3-2-3b-instruct,intermediate_teacher,0
20674,IFBench_274,llama-3-2-3b-instruct,intermediate_teacher,0
20675,IFBench_275,llama-3-2-3b-instruct,intermediate_teacher,0
20676,IFBench_276,llama-3-2-3b-instruct,intermediate_teacher,0
20677,IFBench_277,llama-3-2-3b-instruct,intermediate_teacher,0
20678,IFBench_278,llama-3-2-3b-instruct,intermediate_teacher,0
20679,IFBench_279,llama-3-2-3b-instruct,intermediate_teacher,1
20680,IFBench_280,llama-3-2-3b-instruct,intermediate_teacher,0
20681,IFBench_281,llama-3-2-3b-instruct,intermediate_teacher,0
20682,IFBench_282,llama-3-2-3b-instruct,intermediate_teacher,1
20683,IFBench_283,llama-3-2-3b-instruct,intermediate_teacher,0
20684,IFBench_284,llama-3-2-3b-instruct,intermediate_teacher,0
20685,IFBench_285,llama-3-2-3b-instruct,intermediate_teacher,0
20686,IFBench_286,llama-3-2-3b-instruct,intermediate_teacher,0
20687,IFBench_287,llama-3-2-3b-instruct,intermediate_teacher,0
20688,IFBench_288,llama-3-2-3b-instruct,intermediate_teacher,0
20689,IFBench_289,llama-3-2-3b-instruct,intermediate_teacher,1
20690,IFBench_290,llama-3-2-3b-instruct,intermediate_teacher,0
20691,IFBench_291,llama-3-2-3b-instruct,intermediate_teacher,1
20692,IFBench_292,llama-3-2-3b-instruct,intermediate_teacher,1
20693,IFBench_293,llama-3-2-3b-instruct,intermediate_teacher,1
20694,IFBench_294,llama-3-2-3b-instruct,intermediate_teacher,1
20695,IFBench_295,llama-3-2-3b-instruct,intermediate_teacher,1
20696,IFBench_296,llama-3-2-3b-instruct,intermediate_teacher,0
20697,IFBench_297,llama-3-2-3b-instruct,intermediate_teacher,0
20698,IFBench_298,llama-3-2-3b-instruct,intermediate_teacher,0
20699,IFBench_299,llama-3-2-3b-instruct,intermediate_teacher,0
20700,IFBench_0,qwen3-0-6b,intermediate_teacher,0
20701,IFBench_1,qwen3-0-6b,intermediate_teacher,0
20702,IFBench_2,qwen3-0-6b,intermediate_teacher,0
20703,IFBench_3,qwen3-0-6b,intermediate_teacher,0
20704,IFBench_4,qwen3-0-6b,intermediate_teacher,0
20705,IFBench_5,qwen3-0-6b,intermediate_teacher,1
20706,IFBench_6,qwen3-0-6b,intermediate_teacher,1
20707,IFBench_7,qwen3-0-6b,intermediate_teacher,1
20708,IFBench_8,qwen3-0-6b,intermediate_teacher,0
20709,IFBench_9,qwen3-0-6b,intermediate_teacher,1
20710,IFBench_10,qwen3-0-6b,intermediate_teacher,0
20711,IFBench_11,qwen3-0-6b,intermediate_teacher,0
20712,IFBench_12,qwen3-0-6b,intermediate_teacher,0
20713,IFBench_13,qwen3-0-6b,intermediate_teacher,0
20714,IFBench_14,qwen3-0-6b,intermediate_teacher,0
20715,IFBench_15,qwen3-0-6b,intermediate_teacher,0
20716,IFBench_16,qwen3-0-6b,intermediate_teacher,0
20717,IFBench_17,qwen3-0-6b,intermediate_teacher,0
20718,IFBench_18,qwen3-0-6b,intermediate_teacher,0
20719,IFBench_19,qwen3-0-6b,intermediate_teacher,0
20720,IFBench_20,qwen3-0-6b,intermediate_teacher,0
20721,IFBench_21,qwen3-0-6b,intermediate_teacher,0
20722,IFBench_22,qwen3-0-6b,intermediate_teacher,0
20723,IFBench_23,qwen3-0-6b,intermediate_teacher,1
20724,IFBench_24,qwen3-0-6b,intermediate_teacher,0
20725,IFBench_25,qwen3-0-6b,intermediate_teacher,1
20726,IFBench_26,qwen3-0-6b,intermediate_teacher,1
20727,IFBench_27,qwen3-0-6b,intermediate_teacher,1
20728,IFBench_28,qwen3-0-6b,intermediate_teacher,1
20729,IFBench_29,qwen3-0-6b,intermediate_teacher,1
20730,IFBench_30,qwen3-0-6b,intermediate_teacher,1
20731,IFBench_31,qwen3-0-6b,intermediate_teacher,1
20732,IFBench_32,qwen3-0-6b,intermediate_teacher,1
20733,IFBench_33,qwen3-0-6b,intermediate_teacher,1
20734,IFBench_34,qwen3-0-6b,intermediate_teacher,1
20735,IFBench_35,qwen3-0-6b,intermediate_teacher,0
20736,IFBench_36,qwen3-0-6b,intermediate_teacher,0
20737,IFBench_37,qwen3-0-6b,intermediate_teacher,0
20738,IFBench_38,qwen3-0-6b,intermediate_teacher,0
20739,IFBench_39,qwen3-0-6b,intermediate_teacher,0
20740,IFBench_40,qwen3-0-6b,intermediate_teacher,0
20741,IFBench_41,qwen3-0-6b,intermediate_teacher,0
20742,IFBench_42,qwen3-0-6b,intermediate_teacher,0
20743,IFBench_43,qwen3-0-6b,intermediate_teacher,0
20744,IFBench_44,qwen3-0-6b,intermediate_teacher,0
20745,IFBench_45,qwen3-0-6b,intermediate_teacher,0
20746,IFBench_46,qwen3-0-6b,intermediate_teacher,0
20747,IFBench_47,qwen3-0-6b,intermediate_teacher,0
20748,IFBench_48,qwen3-0-6b,intermediate_teacher,0
20749,IFBench_49,qwen3-0-6b,intermediate_teacher,0
20750,IFBench_50,qwen3-0-6b,intermediate_teacher,0
20751,IFBench_51,qwen3-0-6b,intermediate_teacher,0
20752,IFBench_52,qwen3-0-6b,intermediate_teacher,1
20753,IFBench_53,qwen3-0-6b,intermediate_teacher,1
20754,IFBench_54,qwen3-0-6b,intermediate_teacher,1
20755,IFBench_55,qwen3-0-6b,intermediate_teacher,1
20756,IFBench_56,qwen3-0-6b,intermediate_teacher,1
20757,IFBench_57,qwen3-0-6b,intermediate_teacher,1
20758,IFBench_58,qwen3-0-6b,intermediate_teacher,1
20759,IFBench_59,qwen3-0-6b,intermediate_teacher,1
20760,IFBench_60,qwen3-0-6b,intermediate_teacher,0
20761,IFBench_61,qwen3-0-6b,intermediate_teacher,0
20762,IFBench_62,qwen3-0-6b,intermediate_teacher,0
20763,IFBench_63,qwen3-0-6b,intermediate_teacher,0
20764,IFBench_64,qwen3-0-6b,intermediate_teacher,0
20765,IFBench_65,qwen3-0-6b,intermediate_teacher,0
20766,IFBench_66,qwen3-0-6b,intermediate_teacher,0
20767,IFBench_67,qwen3-0-6b,intermediate_teacher,0
20768,IFBench_68,qwen3-0-6b,intermediate_teacher,0
20769,IFBench_69,qwen3-0-6b,intermediate_teacher,0
20770,IFBench_70,qwen3-0-6b,intermediate_teacher,0
20771,IFBench_71,qwen3-0-6b,intermediate_teacher,0
20772,IFBench_72,qwen3-0-6b,intermediate_teacher,0
20773,IFBench_73,qwen3-0-6b,intermediate_teacher,0
20774,IFBench_74,qwen3-0-6b,intermediate_teacher,0
20775,IFBench_75,qwen3-0-6b,intermediate_teacher,0
20776,IFBench_76,qwen3-0-6b,intermediate_teacher,0
20777,IFBench_77,qwen3-0-6b,intermediate_teacher,0
20778,IFBench_78,qwen3-0-6b,intermediate_teacher,0
20779,IFBench_79,qwen3-0-6b,intermediate_teacher,0
20780,IFBench_80,qwen3-0-6b,intermediate_teacher,0
20781,IFBench_81,qwen3-0-6b,intermediate_teacher,0
20782,IFBench_82,qwen3-0-6b,intermediate_teacher,0
20783,IFBench_83,qwen3-0-6b,intermediate_teacher,1
20784,IFBench_84,qwen3-0-6b,intermediate_teacher,1
20785,IFBench_85,qwen3-0-6b,intermediate_teacher,1
20786,IFBench_86,qwen3-0-6b,intermediate_teacher,1
20787,IFBench_87,qwen3-0-6b,intermediate_teacher,0
20788,IFBench_88,qwen3-0-6b,intermediate_teacher,0
20789,IFBench_89,qwen3-0-6b,intermediate_teacher,0
20790,IFBench_90,qwen3-0-6b,intermediate_teacher,0
20791,IFBench_91,qwen3-0-6b,intermediate_teacher,0
20792,IFBench_92,qwen3-0-6b,intermediate_teacher,0
20793,IFBench_93,qwen3-0-6b,intermediate_teacher,0
20794,IFBench_94,qwen3-0-6b,intermediate_teacher,0
20795,IFBench_95,qwen3-0-6b,intermediate_teacher,0
20796,IFBench_96,qwen3-0-6b,intermediate_teacher,0
20797,IFBench_97,qwen3-0-6b,intermediate_teacher,0
20798,IFBench_98,qwen3-0-6b,intermediate_teacher,0
20799,IFBench_99,qwen3-0-6b,intermediate_teacher,0
20800,IFBench_100,qwen3-0-6b,intermediate_teacher,0
20801,IFBench_101,qwen3-0-6b,intermediate_teacher,0
20802,IFBench_102,qwen3-0-6b,intermediate_teacher,0
20803,IFBench_103,qwen3-0-6b,intermediate_teacher,0
20804,IFBench_104,qwen3-0-6b,intermediate_teacher,0
20805,IFBench_105,qwen3-0-6b,intermediate_teacher,0
20806,IFBench_106,qwen3-0-6b,intermediate_teacher,0
20807,IFBench_107,qwen3-0-6b,intermediate_teacher,0
20808,IFBench_108,qwen3-0-6b,intermediate_teacher,0
20809,IFBench_109,qwen3-0-6b,intermediate_teacher,0
20810,IFBench_110,qwen3-0-6b,intermediate_teacher,0
20811,IFBench_111,qwen3-0-6b,intermediate_teacher,0
20812,IFBench_112,qwen3-0-6b,intermediate_teacher,0
20813,IFBench_113,qwen3-0-6b,intermediate_teacher,1
20814,IFBench_114,qwen3-0-6b,intermediate_teacher,1
20815,IFBench_115,qwen3-0-6b,intermediate_teacher,1
20816,IFBench_116,qwen3-0-6b,intermediate_teacher,1
20817,IFBench_117,qwen3-0-6b,intermediate_teacher,1
20818,IFBench_118,qwen3-0-6b,intermediate_teacher,0
20819,IFBench_119,qwen3-0-6b,intermediate_teacher,1
20820,IFBench_120,qwen3-0-6b,intermediate_teacher,1
